,transaction_id,transaction_date,product_id,customer_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
131,132,1506528000,12,1937,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,Renaud,Gahagan,Male,69.0,1974-01-08,Quality Engineer,Health,Mass Customer,N,No,19.0
132,133,1504281600,93,1282,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37539.0,Garald,Pidler,Male,99.0,1980-11-15,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14.0
133,134,1494259200,78,2183,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,33429.0,Jillie,Fyndon,Female,61.0,1972-02-07,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,7.0
134,135,1508169600,84,1788,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,38859.0,Anna-diana,Kurten,Female,79.0,1964-08-10,Account Representative IV,Financial Services,High Net Worth,N,Yes,10.0
135,136,1493049600,65,1170,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42105.0,Lari,Rotte,Female,62.0,1964-11-30,Assistant Professor,IT,Mass Customer,N,Yes,4.0
136,137,1506096000,0,431,0.0,Approved,,,,,1942.61,,,Gale,Done,Male,8.0,1956-03-26,Research Nurse,Health,Affluent Customer,N,Yes,18.0
137,138,1501603200,29,1940,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,Gabriellia,Coulter,Female,52.0,1977-03-02,Teacher,Manufacturing,High Net Worth,N,Yes,8.0
138,139,1490371200,32,2073,0.0,Cancelled,Giant Bicycles,Standard,high,medium,1179.0,707.4,36833.0,Linea,,Female,87.0,1974-01-30,,Manufacturing,High Net Worth,N,Yes,10.0
139,140,1483200000,11,462,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,42560.0,Melany,Thorrington,Female,32.0,1960-01-01,,Manufacturing,Affluent Customer,N,Yes,5.0
140,141,1513872000,10,2728,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,Imojean,Atyeo,Female,55.0,1959-03-26,Physical Therapy Assistant,IT,High Net Worth,N,No,19.0
141,142,1514131200,46,2053,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,41064.0,Horatius,Dufton,Male,7.0,1978-05-28,,Financial Services,Affluent Customer,N,Yes,11.0
142,143,1485360000,60,2135,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41047.0,Teador,Laurant,Male,97.0,1980-09-18,Structural Engineer,,Mass Customer,N,Yes,15.0
143,144,1513699200,92,1217,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,Dulcinea,Janssen,Female,67.0,1968-08-19,Structural Engineer,Manufacturing,High Net Worth,N,No,16.0
144,145,1496764800,7,2992,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38693.0,Crystal,Assur,Female,26.0,1974-05-31,Clinical Specialist,Health,Mass Customer,N,Yes,10.0
145,146,1491408000,41,3261,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,Benedicto,Blumire,Male,6.0,1975-01-30,,Property,Mass Customer,N,Yes,5.0
146,147,1493049600,67,2748,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Dolorita,Dufaur,Female,96.0,1967-08-29,Quality Engineer,Financial Services,Mass Customer,N,No,4.0
147,148,1484236800,14,3262,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,Maynord,L'Episcopi,Male,65.0,1959-10-14,Product Engineer,Entertainment,Mass Customer,N,No,12.0
148,149,1490025600,89,788,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,Gregg,Townsend,Male,62.0,1964-07-01,Social Worker,Health,Mass Customer,N,No,11.0
149,150,1511193600,9,3067,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,34586.0,Veronique,Wash,Female,8.0,1991-01-13,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,9.0
150,151,1510329600,31,701,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37698.0,Ransell,Ruler,Male,18.0,1956-05-01,Food Chemist,Health,Mass Customer,N,Yes,8.0
151,152,1508083200,92,648,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36833.0,Gardiner,Nutley,Male,86.0,1978-06-04,Accountant II,Financial Services,Mass Customer,N,Yes,9.0
152,153,1503072000,37,3286,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,Kent,Hatter,Male,23.0,1961-06-02,Assistant Media Planner,Entertainment,Mass Customer,N,No,20.0
153,154,1491408000,3,3383,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40784.0,Dane,Swansbury,Male,47.0,1982-04-05,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10.0
154,155,1509724800,56,982,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,42404.0,Tibold,Bonwell,Male,14.0,1960-02-12,Geologist III,Health,High Net Worth,N,Yes,6.0
155,156,1503331200,14,676,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,37873.0,Curtis,,Male,51.0,1968-05-19,Senior Editor,,High Net Worth,N,Yes,14.0
156,157,1505404800,6,385,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,42105.0,Kendall,Humes,Male,69.0,1966-12-07,Project Manager,Health,High Net Worth,N,No,9.0
157,158,1488297600,50,1229,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915.0,Sebastian,Trass,Male,38.0,2000-01-08,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,1.0
158,159,1502812800,10,3232,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41345.0,Rose,Milsom,Female,7.0,1993-10-10,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,9.0
159,160,1503763200,0,3300,0.0,Approved,,,,,1656.86,,,Quintus,Gouldthorpe,Male,47.0,1961-05-22,Executive Secretary,Retail,Mass Customer,N,No,14.0
160,161,1499616000,69,2381,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42105.0,Dulsea,Pladen,Female,91.0,1973-02-12,Programmer I,Argiculture,Affluent Customer,N,Yes,5.0
161,162,1512921600,78,371,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,Pernell,Favelle,Male,7.0,1954-07-06,Systems Administrator III,Financial Services,Mass Customer,N,No,7.0
162,163,1495209600,80,2519,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42226.0,Ryon,Dalliston,Male,76.0,1979-10-17,Senior Developer,Manufacturing,Mass Customer,N,Yes,5.0
163,164,1501344000,17,2264,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,Tony,Shirley,Female,18.0,1972-07-17,Occupational Therapist,Health,Affluent Customer,N,No,9.0
164,165,1508860800,3,2637,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573.0,Marcile,Christley,Female,28.0,1972-07-30,Help Desk Operator,Retail,Mass Customer,N,Yes,11.0
165,166,1511712000,78,3262,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,Maynord,L'Episcopi,Male,65.0,1959-10-14,Product Engineer,Entertainment,Mass Customer,N,No,12.0
166,167,1493136000,90,3177,,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,Titos,Scanes,Male,93.0,1978-05-07,Database Administrator IV,,Affluent Customer,N,No,6.0
167,168,1485964800,87,2267,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,Andrei,Mulchrone,Female,78.0,1964-04-28,Business Systems Development Analyst,,Affluent Customer,N,No,14.0
168,169,1493654400,97,456,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,38002.0,Randolph,Redihalgh,Male,47.0,1975-11-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,17.0
169,170,1508083200,6,404,,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838.0,Sinclair,Sustins,Male,92.0,1995-12-17,Geologist I,Financial Services,Affluent Customer,N,Yes,4.0
170,171,1508601600,100,3121,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,Mahmoud,Batterbee,Male,82.0,1959-05-11,Data Coordiator,Manufacturing,Mass Customer,N,No,19.0
171,172,1491840000,55,2365,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,33259.0,Lauretta,Furmonger,Female,2.0,1998-10-18,Structural Analysis Engineer,Argiculture,Mass Customer,N,Yes,3.0
172,173,1510761600,100,2528,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,Cassie,Toffaloni,Male,81.0,1978-09-23,Senior Editor,Financial Services,Affluent Customer,N,No,15.0
173,174,1513440000,10,3151,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34586.0,Thorn,Choffin,U,20.0,NaT,Senior Developer,IT,Affluent Customer,N,Yes,
174,175,1513958400,25,3241,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42696.0,Milt,Erett,Male,34.0,1979-10-29,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,16.0
175,176,1490803200,74,1335,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,37873.0,Sibylla,Marlon,Female,57.0,1997-08-14,,Entertainment,Mass Customer,N,Yes,3.0
176,177,1492012800,90,2234,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,Dylan,Hanvey,Male,48.0,1986-09-09,Electrical Engineer,Manufacturing,Mass Customer,N,No,18.0
177,178,1500912000,56,3226,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,Andi,Whittet,Female,43.0,1973-03-29,,Entertainment,Affluent Customer,N,No,11.0
178,179,1485792000,62,1365,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,Shurlocke,Pirie,Male,97.0,1992-04-19,Research Associate,Health,Mass Customer,N,No,3.0
179,180,1489766400,20,3349,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,Byram,Lamberts,Male,11.0,1981-01-22,Director of Sales,Argiculture,Affluent Customer,N,No,9.0
180,181,1487865600,17,1002,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,40670.0,Pacorro,De Clairmont,Male,65.0,1978-08-30,Business Systems Development Analyst,,Mass Customer,N,Yes,18.0
181,182,1487347200,16,2282,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,41345.0,Dominic,Gregoletti,Male,81.0,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7.0
182,183,1483718400,46,2656,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,41064.0,Halli,Littledike,Female,80.0,1959-05-02,Statistician III,,Mass Customer,N,Yes,10.0
183,184,1499184000,71,2409,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,Carolan,Ortler,Female,23.0,1989-07-13,,Health,Mass Customer,N,No,12.0
184,185,1511020800,91,1711,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38193.0,Marie-jeanne,Mattson,Female,81.0,1993-09-26,,Manufacturing,High Net Worth,N,Yes,7.0
185,186,1510070400,17,2582,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,Harv,Pavey,Male,98.0,1977-08-10,Director of Sales,Health,Mass Customer,N,No,7.0
186,187,1500825600,1,1005,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,37873.0,Kalila,Birtwistle,Female,94.0,1967-09-15,Design Engineer,IT,High Net Worth,N,Yes,8.0
187,188,1484409600,3,1597,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,Jeffry,Slowly,Male,93.0,1977-02-01,Nurse Practicioner,Retail,Affluent Customer,N,No,14.0
188,189,1484150400,56,2713,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,34143.0,Hadlee,Mackro,Male,55.0,1954-11-03,Statistician II,Retail,Affluent Customer,N,Yes,5.0
189,190,1511712000,37,1435,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40672.0,Derek,Podmore,Male,96.0,1968-04-27,Software Engineer II,Telecommunications,Affluent Customer,N,Yes,19.0
190,191,1498752000,34,1477,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,39526.0,Leo,Balharry,U,42.0,NaT,Actuary,Financial Services,Mass Customer,N,Yes,
191,192,1500048000,0,1614,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,Currie,Gimber,Male,2.0,1984-08-12,,,High Net Worth,N,No,8.0
192,193,1498060800,12,1254,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,39880.0,Quillan,McDuffie,Male,60.0,1958-12-18,Graphic Designer,Retail,Mass Customer,N,Yes,5.0
193,194,1493654400,25,1423,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,40553.0,Tiphanie,Klossek,Female,51.0,1959-06-17,Project Manager,Manufacturing,Mass Customer,N,No,19.0
194,195,1514304000,81,276,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,Goldi,Dwine,Female,47.0,1990-03-25,,Financial Services,Mass Customer,N,No,22.0
195,196,1513785600,19,1315,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,36334.0,Ebba,Comport,Female,46.0,1973-06-24,,IT,Mass Customer,N,Yes,12.0
196,197,1495468800,45,591,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,Sydney,Endacott,Male,16.0,1974-10-02,Business Systems Development Analyst,Entertainment,Affluent Customer,N,No,16.0
197,198,1485964800,74,1017,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,Jacquenette,Pluthero,Female,88.0,1979-01-09,Assistant Media Planner,Entertainment,High Net Worth,N,No,16.0
198,199,1496851200,33,2123,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,Shirley,Negal,Female,36.0,1993-03-19,Software Engineer II,Manufacturing,Affluent Customer,N,No,2.0
199,200,1492185600,57,2889,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34143.0,Ximenes,Patmore,Male,55.0,1986-04-01,Assistant Professor,,Mass Customer,N,Yes,8.0
200,201,1504540800,0,3208,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,Jeanne,O'Meara,Female,53.0,1967-02-06,VP Marketing,,High Net Worth,N,No,15.0
201,202,1488038400,23,2406,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,39031.0,Randal,Messager,Male,34.0,1973-06-11,Executive Secretary,,Affluent Customer,N,Yes,9.0
202,203,1501257600,67,2041,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Mort,Heath,Male,52.0,1957-10-27,VP Accounting,Financial Services,Mass Customer,N,No,17.0
203,204,1499011200,81,1598,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,Guendolen,Betterton,Female,87.0,1973-12-02,Safety Technician III,,Mass Customer,N,No,11.0
204,205,1495814400,58,1842,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,Ephrayim,Beville,Male,89.0,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8.0
205,206,1493913600,5,141,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,Townsend,Trobe,Male,67.0,1954-06-25,Teacher,Financial Services,High Net Worth,N,Yes,10.0
206,207,1504886400,94,1321,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,Bree,Domenge,Female,29.0,1994-07-05,Editor,Argiculture,Affluent Customer,N,No,8.0
207,208,1495296000,51,183,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,Dannie,Hissie,Female,7.0,1997-08-05,Geologist III,Retail,Affluent Customer,N,No,3.0
208,209,1506009600,59,2591,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,Estevan,Rylett,Male,50.0,1974-02-04,,Retail,High Net Worth,N,No,13.0
209,210,1491926400,63,3356,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879.0,Dill,Bampford,Male,47.0,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0
210,211,1494086400,40,766,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,Nonna,Hun,Female,16.0,1975-04-22,,Retail,Mass Customer,N,Yes,14.0
211,212,1484236800,80,1596,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38647.0,Vinnie,Sails,Male,2.0,1969-07-01,Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0
212,213,1513180800,82,520,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,Jazmin,Neumann,Female,66.0,1964-08-09,VP Quality Control,Financial Services,Affluent Customer,N,Yes,15.0
213,214,1490112000,46,868,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,41009.0,Effie,Duddy,Female,84.0,1979-07-18,VP Accounting,Financial Services,Mass Customer,N,Yes,11.0
214,215,1506700800,78,2999,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42226.0,Rinaldo,Diggin,U,28.0,NaT,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,
215,216,1511884800,72,352,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,Orrin,Finding,Male,12.0,1979-07-08,Sales Representative,Retail,Mass Customer,N,No,4.0
216,217,1496937600,75,1140,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38193.0,Deana,Rathbourne,Female,32.0,1986-02-25,Executive Secretary,,Mass Customer,N,Yes,13.0
217,218,1492704000,40,621,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,Constantin,Giacobbo,Male,78.0,1964-11-29,Systems Administrator III,,High Net Worth,N,No,14.0
218,219,1510502400,2,3307,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,Portia,Thirlwall,Female,96.0,1978-09-02,Analyst Programmer,Health,High Net Worth,N,No,14.0
219,220,1491667200,10,1502,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41345.0,Margalit,Handrick,Female,52.0,1990-03-26,Design Engineer,Financial Services,Affluent Customer,N,Yes,11.0
220,221,1494172800,35,936,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Raffaello,Godleman,Male,64.0,1988-05-16,Speech Pathologist,Health,High Net Worth,N,No,3.0
221,222,1499443200,8,939,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,Cristian,Theodoris,Male,53.0,1961-01-10,Product Engineer,Manufacturing,Mass Customer,N,No,6.0
222,223,1511971200,2,2698,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,Nedi,MacClay,Female,19.0,1974-06-15,Administrative Officer,Health,High Net Worth,N,No,20.0
223,224,1493049600,69,579,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,Cathlene,Bellas,Female,89.0,1974-06-11,Software Engineer II,Health,Mass Customer,N,No,12.0
224,225,1490803200,54,2036,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,Alix,Gilliland,Female,11.0,1977-04-29,,,Mass Customer,N,No,17.0
225,226,1489075200,8,3077,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,34079.0,Emelen,Gillopp,Male,19.0,2000-08-11,Information Systems Manager,Manufacturing,Affluent Customer,N,No,2.0
226,227,1489593600,86,369,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38482.0,Alic,Trenear,Male,19.0,1991-08-24,Actuary,Financial Services,Mass Customer,N,Yes,9.0
227,228,1491235200,13,821,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,41345.0,Gregoor,Aronovitz,Male,41.0,1981-07-24,Financial Analyst,Financial Services,Mass Customer,N,Yes,7.0
228,229,1489334400,19,2687,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,Fabe,Smallbone,Male,67.0,1962-01-28,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,20.0
229,230,1513958400,86,681,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,41434.0,Jobyna,Elgey,Female,55.0,1978-09-18,VP Product Management,Manufacturing,Mass Customer,N,Yes,17.0
230,231,1502467200,46,37,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,Laurie,Dwerryhouse,Female,46.0,1985-12-22,Social Worker,Health,High Net Worth,N,No,16.0
231,232,1501776000,30,3002,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,36361.0,Tracey,Verdun,Male,62.0,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0
232,233,1504195200,92,396,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,Peria,Iscowitz,Female,98.0,1967-01-25,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16.0
233,234,1504195200,71,550,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,Emeline,Jorioz,Female,16.0,1976-07-10,,Retail,Mass Customer,N,No,15.0
234,235,1498924800,77,1605,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,Latrena,Ker,Female,72.0,1988-03-01,,,Affluent Customer,N,No,9.0
235,236,1504108800,7,2325,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,37698.0,Emmett,Whatsize,Male,50.0,1964-01-06,Database Administrator IV,Retail,High Net Worth,N,Yes,12.0
236,237,1489161600,23,1420,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,Minni,Hanner,Female,14.0,1959-10-12,Dental Hygienist,Health,Mass Customer,N,No,11.0
237,238,1507392000,12,3099,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,34586.0,Shelli,Benitti,Female,73.0,1996-11-26,,Retail,Mass Customer,N,Yes,3.0
238,239,1506787200,61,1645,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42145.0,Dal,Colquhoun,Male,34.0,1995-06-12,Research Associate,,Affluent Customer,N,Yes,5.0
239,240,1511366400,21,546,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,33552.0,Jorie,Pigott,Female,80.0,1981-02-24,Information Systems Manager,Health,Mass Customer,N,Yes,12.0
240,241,1490544000,86,2885,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,37626.0,Minnie,Rolley,Female,70.0,1969-07-03,Compensation Analyst,Financial Services,Mass Customer,N,Yes,4.0
241,242,1512316800,57,2740,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146.0,Godiva,Bulward,Female,61.0,1963-02-02,Administrative Officer,Financial Services,Affluent Customer,N,Yes,12.0
242,243,1510502400,63,3166,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,Bronson,Plowman,Male,96.0,1955-05-11,Social Worker,Health,Mass Customer,N,No,20.0
243,244,1513699200,63,3487,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,Amalee,Sanderson,Female,4.0,1977-12-15,Analyst Programmer,Health,High Net Worth,N,No,18.0
244,245,1506009600,33,2890,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40336.0,Nevile,Ecclesall,Male,64.0,1959-05-17,Speech Pathologist,,Affluent Customer,N,Yes,20.0
